pct_navigate,pct_segment,pct_annotate,nav_seg_ratio,seg_to_nav,seg_to_seg,events_per_session,log_tempo,total_events,user,type,competency
0.5699300699300699,0.2333916083916083,0.0,2.441947565543071,0.4608695652173913,0.4826086956521739,21.58490566037736,0.2836740129934441,1144,E08,axonOnDendriteV3,0.807
0.7147734326505276,0.1092489137181874,0.005276225946617,6.542613636363637,0.5801749271137027,0.2565597667638484,153.42857142857142,0.406797615565698,3222,U09,axonOnDendriteV3,0.789
0.5,0.4449606862044317,0.0003573981415296,1.1236947791164658,0.364715860899067,0.5852417302798982,26.64761904761905,0.6598488843128193,2798,E01,multiSomaId,0.909
0.3580908032596042,0.589988358556461,0.0002328288707799,0.6069455406471981,0.2701696317749276,0.6776996276375672,26.1890243902439,0.7270654015290154,4295,E07,multiSomaId,0.924
0.4227257355427798,0.5263780858978695,0.0003381805884342,0.8030838419530999,0.3115845539280958,0.6424766977363515,32.67403314917127,0.514020473595194,5914,E05,multiSomaId,0.917
0.3022246337493217,0.5946825827455237,0.0016277807921866,0.5082116788321167,0.270873786407767,0.641747572815534,23.935064935064936,0.6219196456695821,1843,E03,multiSomaId,0.947
0.363781539444267,0.5860747365059087,0.0003193867773874,0.620708446866485,0.2809822958309537,0.6664762992575671,28.207207207207208,0.7082820362063408,3131,E06,multiSomaId,0.933
0.3934321696158138,0.5718157181571816,0.0009564801530368,0.6880401449679397,0.3137367364496702,0.6616002294235733,41.54304635761589,0.6678293970288427,6273,E04,multiSomaId,0.941
0.367865296803653,0.5824771689497716,0.0002853881278538,0.6315531602155807,0.3162696401419159,0.6533198175367461,32.14678899082569,0.6067720053619025,3504,E02,multiSomaId,0.928
0.397711349836525,0.5614198972442783,0.0002335357309668,0.7084026622296175,0.3019844693701466,0.6578947368421053,30.585714285714285,0.6512829675112268,4282,E08,multiSomaId,0.955
0.4634719285882077,0.4956542165844491,0.0002349072116513,0.9350710900473934,0.4020618556701031,0.5630829651448208,37.67256637168141,0.5276827014476327,4257,U08,multiSomaId,0.939
0.4806142034548944,0.4706333973128598,0.0,1.0212071778140297,0.3992411467116357,0.572512647554806,35.68493150684932,0.5370779748444364,5210,S14,multiSomaId,0.99
0.4078787878787879,0.5487878787878788,0.0006060606060606,0.7432357813362783,0.3897911832946635,0.580046403712297,29.464285714285715,0.5143195928494835,3300,S05,multiSomaId,0.966
0.370250606305578,0.5848827809215845,0.0,0.6330338631651692,0.3173695496783417,0.6526090064331665,27.488888888888887,0.7483452841697431,2474,S03,multiSomaId,0.991
0.4049792531120332,0.5473029045643154,0.000414937759336,0.7399545109931766,0.3304,0.6424,22.110091743119263,0.7615065162919684,2410,S20,multiSomaId,0.978
0.5599489795918368,0.3966836734693877,0.0,1.4115755627009647,0.4175084175084175,0.5656565656565656,20.63157894736842,0.7428892715473623,784,S22,multiSomaId,0.973
0.5390835579514824,0.398921832884097,0.0,1.351351351351351,0.488,0.48,8.431818181818182,0.5405785863587832,371,S24,multiSomaId,0.994
0.3686690223792697,0.5924617196702002,0.0,0.6222664015904573,0.3473451327433628,0.6327433628318584,14.389830508474576,0.5822157317362364,849,S26,multiSomaId,0.987
0.5086872586872587,0.4333976833976834,0.0,1.1737193763919822,0.4146341463414634,0.5536585365853659,16.70967741935484,0.6996262115624617,1036,S30,multiSomaId,0.973
