student,agree_pat,n_obj,err_recall,noerr_recall,behav_dist_to_pat,u_N,u_S,u_A,u_O,bg_NN,bg_NS,bg_SN,bg_SS,tg_NSN,tg_SNS,tg_NNN,tg_SSS,tg_NSS,tg_SSN,runN_mean,runN_max,runS_mean,runS_max,dt_med,dt_longfrac,entropy,evt_per_task
E04,0.42,19,0.31,1.0,8.010805882113091,0.6324503311258278,0.2549668874172185,0.0,0.1125827814569536,0.4468085106382978,0.1536643026004728,0.1300236406619385,0.0910165484633569,0.0877862595419847,0.0368956743002544,0.3256997455470738,0.0407124681933842,0.0432569974554707,0.0407124681933842,3.2191011235955056,17.0,1.5098039215686274,7.0,1.8420000076293943,0.1737588652482269,0.8840909244060304,15.1
E02,0.55,20,0.47,1.0,6.751296034344846,0.5605536332179931,0.2387543252595155,0.0,0.2006920415224913,0.4338689740420272,0.1001236093943139,0.1137206427688504,0.0877626699629171,0.0426098535286285,0.0119840213049267,0.3315579227696404,0.033288948069241,0.0372836218375499,0.0439414114513981,3.767441860465116,16.0,1.5220588235294117,7.0,1.7739999294281006,0.1409147095179233,0.988746239197036,14.948275862068966
E06,0.74,19,0.69,1.0,6.711164725751648,0.5695754716981132,0.2482311320754717,0.0,0.1821933962264151,0.3833943833943834,0.1233211233211233,0.1184371184371184,0.0927960927960928,0.0594936708860759,0.0411392405063291,0.2778481012658227,0.0398734177215189,0.0411392405063291,0.040506329113924,2.918429003021148,25.0,1.5650557620817844,9.0,1.444000005722046,0.097069597069597,0.9766957754373564,29.24137931034483
E01,0.79,19,0.75,1.0,6.652122899206128,0.6031042128603105,0.0613451589061345,0.0,0.3355506282335551,0.4084942084942085,0.0308880308880308,0.0316602316602316,0.02007722007722,0.0169765561843168,0.0040420371867421,0.2797089733225545,0.0072756669361358,0.009700889248181,0.009700889248181,3.011070110701107,20.0,1.456140350877193,6.0,1.747999906539917,0.1467181467181467,0.8426132482679048,23.32758620689655
U02,0.79,14,0.79,,12.906847961493115,0.293103448275862,0.5586206896551724,0.0103448275862068,0.1379310344827586,0.1316725978647686,0.1316725978647686,0.1494661921708185,0.3523131672597864,0.0441176470588235,0.0625,0.0551470588235294,0.2279411764705882,0.0808823529411764,0.088235294117647,1.7708333333333333,8.0,2.7457627118644066,15.0,1.632499933242798,0.1678571428571428,1.0055120328429856,32.22222222222222
E03,0.79,19,0.94,0.0,7.690881069417405,0.5707472178060413,0.3036565977742448,0.0,0.1255961844197138,0.3880048959608323,0.1411668706650346,0.1436148510811913,0.1089351285189718,0.0737636211232187,0.0578373847443419,0.2849958088851634,0.0427493713327745,0.0444258172673931,0.0477787091366303,2.9854469854469854,20.0,1.5465587044534412,10.0,1.7000000476837158,0.1273469387755102,0.9425679139832814,38.70769230769231
E05,0.84,19,0.81,1.0,4.095524931858192,0.6889726672950047,0.1380772855796418,0.0,0.1729500471253534,0.5510700389105059,0.0700389105058365,0.0807392996108949,0.0432879377431906,0.04321608040201,0.0241206030150753,0.4648241206030151,0.0150753768844221,0.0170854271356783,0.0256281407035175,4.56875,51.0,1.4362745098039216,7.0,1.5630000829696655,0.1222005842259006,0.8335488013554344,32.15151515151515
E08,0.89,19,0.88,1.0,6.383078963780596,0.5612094395280236,0.2300884955752212,0.0,0.2087020648967551,0.4006187161639598,0.1005413766434648,0.099767981438515,0.0959010054137664,0.0447154471544715,0.0268292682926829,0.2934959349593496,0.0414634146341463,0.0422764227642276,0.0382113821138211,3.1841004184100417,23.0,1.7142857142857142,8.0,1.3360000848770142,0.0775193798449612,0.9892602118909471,21.52380952380953
E07,0.95,19,0.94,1.0,11.449590027996786,0.3530973451327434,0.4026548672566372,0.0,0.2442477876106194,0.1485981308411215,0.1364485981308411,0.1401869158878504,0.2102803738317757,0.0554455445544554,0.0554455445544554,0.0603960396039603,0.1257425742574257,0.0554455445544554,0.0673267326732673,1.6978723404255318,8.0,1.9868995633187772,12.0,2.049000024795532,0.1850467289719626,1.078148513565084,18.83333333333333
