assignee,cohort,promoted,seg_id,n_pts,acc,err,dur,f_spine,f_nucleus,f_dendrite,f_axon,f_soma
S05,student,1,864691136378859477,8,0.875,1,4.727765083312988,0.375,0.125,0.125,0.25,0.125
S05,student,1,864691136309871706,8,1.0,0,246.59820103645325,0.25,0.125,0.25,0.25,0.125
S05,student,1,864691135772053835,8,1.0,0,213.4883618354797,0.25,0.125,0.25,0.25,0.125
S05,student,1,864691135937286404,8,1.0,0,349.2058148384094,0.25,0.125,0.25,0.25,0.125
S05,student,1,864691136812081779,8,1.0,0,241.1618065834045,0.25,0.125,0.25,0.25,0.125
S05,student,1,864691135609594119,8,1.0,0,253.6746859550476,0.25,0.125,0.25,0.25,0.125
S07,student,0,864691135104203853,8,0.75,1,1281.535718917847,0.25,0.125,0.25,0.25,0.125
S07,student,0,864691135517422218,7,0.8571428571428571,1,446.35786509513855,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S07,student,0,864691135753932237,8,1.0,0,1338.3120198249817,0.25,0.125,0.25,0.25,0.125
S07,student,0,864691135974639471,8,1.0,0,326.3109014034271,0.25,0.125,0.25,0.25,0.125
S07,student,0,864691135953898760,8,1.0,0,342.8841600418091,0.25,0.125,0.25,0.25,0.125
S07,student,0,864691135293324812,8,1.0,0,222.1162347793579,0.25,0.125,0.25,0.25,0.125
S07,student,0,864691135609687047,8,1.0,0,259.48451375961304,0.25,0.125,0.25,0.25,0.125
S07,student,0,864691136951664863,8,1.0,0,224.15130257606504,0.25,0.125,0.25,0.25,0.125
S07,student,0,864691136008689326,8,1.0,0,388.3460123538971,0.25,0.125,0.25,0.25,0.125
S07,student,0,864691136023889209,8,1.0,0,300.93487071990967,0.25,0.125,0.25,0.25,0.125
S06,student,0,864691135104203853,8,0.5,1,1934.532963514328,0.25,0.125,0.25,0.25,0.125
S06,student,0,864691135517422218,7,0.8571428571428571,1,193.91471815109253,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S06,student,0,864691135753932237,8,0.75,1,202.35875177383423,0.25,0.125,0.25,0.25,0.125
S06,student,0,864691135367058169,8,0.75,1,222.58015513420105,0.25,0.125,0.25,0.25,0.125
S06,student,0,864691135293126156,8,0.75,1,174.78912806510925,0.25,0.125,0.25,0.25,0.125
S06,student,0,864691136134678667,8,0.75,1,108.64994645118712,0.25,0.125,0.25,0.25,0.125
S06,student,0,864691135974639471,8,0.75,1,118.7521789073944,0.25,0.125,0.25,0.25,0.125
S06,student,0,864691135953898760,8,1.0,0,165.21770906448364,0.25,0.125,0.25,0.25,0.125
S06,student,0,864691135293324812,8,0.75,1,125.67180180549622,0.25,0.125,0.25,0.25,0.125
S06,student,0,864691135609687047,8,0.75,1,103.72047162055968,0.25,0.125,0.25,0.25,0.125
S06,student,0,864691136951664863,8,0.75,1,81.83092665672302,0.25,0.125,0.25,0.25,0.125
S06,student,0,864691136008689326,8,1.0,0,486.9818451404572,0.25,0.125,0.25,0.25,0.125
S06,student,0,864691136023889209,8,0.75,1,90.39120888710022,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691135104203853,9,0.7777777777777778,1,1405.7862553596497,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111
S08,student,0,864691135517422218,8,0.875,1,805.4897181987762,0.125,0.125,0.375,0.25,0.125
S08,student,0,864691135753932237,8,1.0,0,257.4776887893677,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691135367058169,9,0.6666666666666666,1,439.0513069629669,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111
S08,student,0,864691135293126156,8,1.0,0,266.2776460647583,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691136134678667,8,1.0,0,190.80140137672424,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691135974639471,10,0.7,1,1050.5931322574615,0.2,0.0,0.2,0.2,0.4
S08,student,0,864691135953898760,8,1.0,0,496.8067440986633,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691135293324812,9,0.8888888888888888,1,240.2127606868744,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111
S08,student,0,864691135609687047,8,1.0,0,266.0270745754242,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691136951664863,8,1.0,0,112.04048824310304,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691136008689326,8,1.0,0,218.74083805084229,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691136023889209,8,1.0,0,228.12023758888245,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691135564752471,8,1.0,0,322.60745072364807,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691136011067043,8,1.0,0,275.45333337783813,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691135584074360,8,1.0,0,292.7185199260712,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691135915343462,8,1.0,0,105.43647074699402,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691135462420637,8,1.0,0,96.83433318138124,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691135775906989,8,1.0,0,193.66787242889404,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691136925601354,9,0.7777777777777778,1,343.50984048843384,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111
S08,student,0,864691135415666362,9,0.8888888888888888,1,612.4313488006592,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111
S08,student,0,864691136378859477,8,0.875,1,177.81158590316772,0.375,0.125,0.125,0.25,0.125
S08,student,0,864691136309871706,8,1.0,0,124.98218107223512,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691135772053835,8,1.0,0,124.01389288902284,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691135937286404,8,1.0,0,165.95171213150024,0.25,0.125,0.25,0.25,0.125
S08,student,0,864691136812081779,9,1.0,0,152.06660056114197,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111
S08,student,0,864691135609594119,8,1.0,0,158.2570674419403,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135104203853,8,1.0,0,2557.212021112442,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135517422218,7,0.8571428571428571,1,118.88427472114564,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S09,student,0,864691135753932237,8,1.0,0,1646.456674337387,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135367058169,8,1.0,0,2863.748111963272,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135293126156,8,1.0,0,363.411075592041,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691136134678667,8,0.75,1,91.23002481460573,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135974639471,8,1.0,0,128.67406964302063,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135953898760,8,1.0,0,179.45948004722595,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135293324812,8,1.0,0,94.89313530921936,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135609687047,8,1.0,0,136.43898510932922,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691136951664863,8,1.0,0,448.3756406307221,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691136008689326,8,0.625,1,301.8213849067688,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691136023889209,8,1.0,0,332.4871933460236,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135564752471,8,1.0,0,227.8813750743866,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691136011067043,8,1.0,0,414.16676568984985,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691136378815445,8,1.0,0,354.6814286708832,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135584074360,8,1.0,0,98.12916278839111,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135915343462,8,1.0,0,1004.0646786689758,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135462420637,8,1.0,0,93.23303365707396,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135775906989,8,1.0,0,213.27041220664975,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691136925601354,8,0.75,1,178.092125415802,0.375,0.125,0.25,0.125,0.125
S09,student,0,864691135415666362,8,1.0,0,93.93384790420532,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691136378859477,8,0.875,1,138.4892544746399,0.375,0.125,0.125,0.25,0.125
S09,student,0,864691136309871706,8,1.0,0,76.50235867500305,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135937286404,8,1.0,0,136.06278038024902,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691136812081779,8,1.0,0,149.25553011894226,0.25,0.125,0.25,0.25,0.125
S09,student,0,864691135609594119,8,1.0,0,93.62299108505248,0.25,0.125,0.25,0.25,0.125
S10,student,0,864691135104203853,8,1.0,0,420.9475483894348,0.25,0.125,0.25,0.25,0.125
S10,student,0,864691135517422218,7,0.8571428571428571,1,209.26399970054624,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S10,student,0,864691135753932237,8,1.0,0,617.4758574962616,0.25,0.125,0.25,0.25,0.125
S10,student,0,864691135367058169,8,1.0,0,277.269011259079,0.25,0.125,0.25,0.25,0.125
S10,student,0,864691135293126156,8,1.0,0,598.5919082164764,0.25,0.125,0.25,0.25,0.125
S10,student,0,864691136134678667,8,1.0,0,196.43259167671204,0.25,0.125,0.25,0.25,0.125
S10,student,0,864691135974639471,8,1.0,0,197.00258207321167,0.25,0.125,0.25,0.25,0.125
S10,student,0,864691135953898760,8,1.0,0,193.96121263504028,0.25,0.125,0.25,0.25,0.125
S10,student,0,864691135293324812,8,1.0,0,101.7747447490692,0.25,0.125,0.25,0.25,0.125
S10,student,0,864691135609687047,8,1.0,0,64.21563529968262,0.25,0.125,0.25,0.25,0.125
S10,student,0,864691136951664863,8,1.0,0,81.53886890411377,0.25,0.125,0.25,0.25,0.125
S10,student,0,864691136008689326,8,1.0,0,107.20426177978516,0.25,0.125,0.25,0.25,0.125
S10,student,0,864691136023889209,8,1.0,0,54.69772338867188,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135104203853,8,1.0,0,516.333829164505,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135517422218,7,0.8571428571428571,1,228.2135365009308,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S11,student,0,864691135753932237,8,1.0,0,314.7878215312958,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135367058169,8,1.0,0,501.175008058548,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135293126156,8,1.0,0,341.7229595184326,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691136134678667,8,1.0,0,445.0976686477661,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135974639471,8,1.0,0,281.4921720027924,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135953898760,8,1.0,0,234.8591561317444,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135293324812,8,1.0,0,237.0664176940918,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135609687047,8,1.0,0,198.76733994483948,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691136951664863,8,1.0,0,336.7136332988739,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691136008689326,8,1.0,0,281.2294154167176,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691136023889209,8,1.0,0,409.704332113266,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135564752471,8,1.0,0,311.5045690536499,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691136011067043,8,1.0,0,267.07574558258057,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691136378815445,8,1.0,0,507.542183637619,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135584074360,8,1.0,0,315.98997354507446,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135915343462,8,1.0,0,665.4941534996033,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135462420637,9,0.8888888888888888,1,1133.1339228153229,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222
S11,student,0,864691135775906989,8,1.0,0,311.61847162246704,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691136925601354,9,0.6666666666666666,1,570.8022780418396,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111
S11,student,0,864691135415666362,8,1.0,0,296.71950101852417,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691136378859477,8,0.875,1,395.68438935279846,0.375,0.125,0.125,0.25,0.125
S11,student,0,864691136309871706,8,1.0,0,437.7554285526276,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135772053835,8,1.0,0,315.72851300239563,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135937286404,8,1.0,0,286.8217251300812,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691136812081779,8,1.0,0,436.5623097419739,0.25,0.125,0.25,0.25,0.125
S11,student,0,864691135609594119,8,1.0,0,300.3198800086975,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135104203853,8,1.0,0,311.2317090034485,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135517422218,7,0.8571428571428571,1,718.6861445903778,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S13,student,0,864691135753932237,8,1.0,0,869.964448928833,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135367058169,8,1.0,0,190.94581842422485,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135293126156,8,1.0,0,74.16754364967346,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691136134678667,8,1.0,0,1143.2786602973938,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135974639471,8,1.0,0,1880.8732659816744,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135953898760,8,1.0,0,226.77807569503784,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135293324812,8,1.0,0,306.8649137020111,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135609687047,8,1.0,0,141.7321708202362,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691136951664863,8,1.0,0,357.7160985469818,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691136008689326,8,1.0,0,516.9151263237,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691136023889209,8,1.0,0,249.7830102443695,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135564752471,8,1.0,0,1108.3093202114103,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135584074360,8,1.0,0,206.79409050941467,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135462420637,8,1.0,0,88.8764705657959,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691136925601354,8,0.875,1,329.92918062210083,0.375,0.125,0.125,0.25,0.125
S13,student,0,864691135415666362,8,1.0,0,200.74773263931277,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691136378859477,8,0.875,1,180.55846452713013,0.375,0.125,0.125,0.25,0.125
S13,student,0,864691136309871706,8,1.0,0,69.61139440536499,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135772053835,8,1.0,0,142.7385950088501,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135937286404,8,1.0,0,231.85440015792847,0.25,0.125,0.25,0.25,0.125
S13,student,0,864691135609594119,8,1.0,0,311.3744456768036,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691135104203853,8,0.875,1,741.5098605155945,0.25,0.125,0.375,0.125,0.125
S18,student,0,864691135517422218,7,0.8571428571428571,1,156.93434929847717,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S18,student,0,864691135753932237,8,0.875,1,76.565096616745,0.25,0.125,0.375,0.125,0.125
S18,student,0,864691135367058169,8,1.0,0,264.8635883331299,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691135293126156,8,0.875,1,213.2515223026276,0.25,0.125,0.375,0.125,0.125
S18,student,0,864691136134678667,8,0.875,1,120.49506497383118,0.25,0.125,0.375,0.125,0.125
S18,student,0,864691135974639471,8,1.0,0,248.9459421634674,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691135953898760,8,1.0,0,131.72497034072876,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691135293324812,8,1.0,0,211.44418001174927,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691135609687047,8,0.75,1,94.83686184883118,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691136951664863,8,1.0,0,105.55527567863464,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691136008689326,8,0.875,1,215.6041963100433,0.25,0.125,0.375,0.125,0.125
S18,student,0,864691136023889209,8,0.75,1,112.76991844177246,0.125,0.125,0.5,0.125,0.125
S18,student,0,864691135564752471,8,0.875,1,79.99758768081665,0.25,0.125,0.375,0.125,0.125
S18,student,0,864691136011067043,8,1.0,0,71.69149112701416,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691136378815445,8,1.0,0,144.46654200553894,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691135584074360,8,1.0,0,195.2990596294403,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691135915343462,8,1.0,0,93.17193603515624,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691135462420637,8,1.0,0,62.44061326980591,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691135775906989,8,1.0,0,77.59516143798828,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691136925601354,8,0.875,1,143.33623504638672,0.375,0.125,0.125,0.25,0.125
S18,student,0,864691135415666362,8,1.0,0,241.43529629707336,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691136378859477,8,0.875,1,94.09365797042848,0.375,0.125,0.125,0.25,0.125
S18,student,0,864691136309871706,8,1.0,0,109.8730401992798,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691135772053835,8,1.0,0,128.37397003173828,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691135937286404,8,0.875,1,199.94967460632324,0.25,0.125,0.375,0.125,0.125
S18,student,0,864691136812081779,8,1.0,0,77.54640793800354,0.25,0.125,0.25,0.25,0.125
S18,student,0,864691135609594119,8,1.0,0,65.5593798160553,0.25,0.125,0.25,0.25,0.125
S19,student,0,864691135104203853,8,0.875,1,6.141379117965698,0.25,0.125,0.375,0.125,0.125
S19,student,0,864691135517422218,7,0.8571428571428571,1,1231.603370666504,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S19,student,0,864691135753932237,8,0.875,1,556.517406463623,0.25,0.125,0.375,0.125,0.125
S19,student,0,864691135367058169,8,1.0,0,990.2822370529176,0.25,0.125,0.25,0.25,0.125
S19,student,0,864691135293126156,8,1.0,0,350.2830009460449,0.25,0.125,0.25,0.25,0.125
S19,student,0,864691136134678667,8,0.875,1,247.1748733520508,0.25,0.125,0.375,0.125,0.125
S19,student,0,864691135974639471,8,1.0,0,538.5597088336945,0.25,0.125,0.25,0.25,0.125
S19,student,0,864691135953898760,8,1.0,0,234.0377447605133,0.25,0.125,0.25,0.25,0.125
S19,student,0,864691135293324812,8,0.875,1,554.7307329177856,0.25,0.125,0.375,0.125,0.125
S19,student,0,864691135609687047,8,1.0,0,141.2615511417389,0.25,0.125,0.25,0.25,0.125
S19,student,0,864691136951664863,8,1.0,0,627.4189298152924,0.25,0.125,0.25,0.25,0.125
S19,student,0,864691136008689326,8,1.0,0,51.78381633758545,0.25,0.125,0.25,0.25,0.125
S19,student,0,864691136023889209,8,1.0,0,382.6297070980072,0.25,0.125,0.25,0.25,0.125
S19,student,0,864691135564752471,8,1.0,0,197.40715074539185,0.25,0.125,0.25,0.25,0.125
S19,student,0,864691136011067043,8,1.0,0,772.3689157962799,0.25,0.125,0.25,0.25,0.125
S20,student,1,864691135104203853,8,1.0,0,692.9882204532623,0.25,0.125,0.25,0.25,0.125
S20,student,1,864691135517422218,7,0.8571428571428571,1,219.97736263275144,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S20,student,1,864691135753932237,8,0.875,1,132.12796449661255,0.25,0.125,0.375,0.125,0.125
S20,student,1,864691135367058169,8,1.0,0,1366.9941306114197,0.25,0.125,0.25,0.25,0.125
S20,student,1,864691135293126156,8,0.875,1,940.1817049980164,0.25,0.125,0.375,0.125,0.125
S20,student,1,864691136134678667,8,0.875,1,287.99845361709595,0.25,0.125,0.375,0.125,0.125
S20,student,1,864691135953898760,8,1.0,0,1354.134019613266,0.25,0.125,0.25,0.25,0.125
S20,student,1,864691135609687047,8,0.875,1,671.6710698604584,0.125,0.125,0.375,0.25,0.125
S20,student,1,864691136951664863,8,1.0,0,376.2217252254486,0.25,0.125,0.25,0.25,0.125
S20,student,1,864691136023889209,8,1.0,0,628.1203763484955,0.25,0.125,0.25,0.25,0.125
S20,student,1,864691135564752471,8,1.0,0,248.420914888382,0.25,0.125,0.25,0.25,0.125
S20,student,1,864691136011067043,8,1.0,0,381.9533002376557,0.25,0.125,0.25,0.25,0.125
S20,student,1,864691135584074360,8,0.625,1,883.8164277076721,0.125,0.125,0.625,0.0,0.125
S20,student,1,864691135915343462,8,1.0,0,138.4986755847931,0.25,0.125,0.25,0.25,0.125
S21,student,0,864691135104203853,8,1.0,0,402.1598780155182,0.25,0.125,0.25,0.25,0.125
S21,student,0,864691135517422218,7,0.8571428571428571,1,693.5471742153168,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S21,student,0,864691135753932237,8,1.0,0,1272.2226688861847,0.25,0.125,0.25,0.25,0.125
S21,student,0,864691135367058169,8,1.0,0,443.7950117588043,0.25,0.125,0.25,0.25,0.125
S21,student,0,864691135293126156,8,1.0,0,800.640465259552,0.25,0.125,0.25,0.25,0.125
S21,student,0,864691136134678667,8,1.0,0,348.7447123527527,0.25,0.125,0.25,0.25,0.125
S21,student,0,864691135974639471,8,1.0,0,1057.869143486023,0.25,0.125,0.25,0.25,0.125
S21,student,0,864691135953898760,8,1.0,0,458.30786991119385,0.25,0.125,0.25,0.25,0.125
S21,student,0,864691135293324812,8,0.875,1,617.4585185050964,0.25,0.125,0.375,0.125,0.125
S21,student,0,864691135609687047,8,1.0,0,132.48205590248108,0.25,0.125,0.25,0.25,0.125
S21,student,0,864691136951664863,8,1.0,0,254.61451172828677,0.25,0.125,0.25,0.25,0.125
S21,student,0,864691136008689326,8,1.0,0,330.76401376724243,0.25,0.125,0.25,0.25,0.125
S21,student,0,864691136023889209,8,1.0,0,165.90605211257937,0.25,0.125,0.25,0.25,0.125
S21,student,0,864691135564752471,8,1.0,0,282.4507169723511,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135104203853,8,1.0,0,486.04191422462463,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135517422218,7,1.0,0,782.7671093940735,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571428
S22,student,1,864691135753932237,8,1.0,0,373.9189867973328,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135367058169,8,1.0,0,348.75485038757324,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135293126156,8,1.0,0,200.92655611038208,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691136134678667,8,1.0,0,546.1940155029297,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135974639471,8,1.0,0,233.1907949447632,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135953898760,8,1.0,0,211.54838633537287,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135293324812,8,1.0,0,151.8212366104126,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135609687047,8,1.0,0,239.04071307182312,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691136951664863,8,1.0,0,142.85262060165405,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691136008689326,8,1.0,0,200.5938699245453,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691136023889209,8,1.0,0,234.3970377445221,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135564752471,8,1.0,0,1753.5666995048523,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691136011067043,9,0.8888888888888888,1,1031.893445968628,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111
S22,student,1,864691136378815445,8,1.0,0,495.8645548820496,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135584074360,8,1.0,0,470.1885607242584,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135915343462,8,1.0,0,242.4971613883972,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135462420637,8,1.0,0,320.56293177604675,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135775906989,8,1.0,0,261.6341679096222,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691136925601354,8,0.875,1,277.18612718582153,0.375,0.125,0.125,0.25,0.125
S22,student,1,864691135415666362,8,1.0,0,349.4358711242676,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691136378859477,8,0.875,1,368.154036283493,0.375,0.125,0.125,0.25,0.125
S22,student,1,864691136309871706,8,1.0,0,121.50970888137816,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135772053835,8,1.0,0,297.357031583786,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135937286404,8,1.0,0,390.7588939666748,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691136812081779,8,1.0,0,307.45666790008545,0.25,0.125,0.25,0.25,0.125
S22,student,1,864691135609594119,8,1.0,0,136.7079381942749,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691135104203853,8,1.0,0,212.0653026103973,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691135517422218,7,1.0,0,314.0805850028992,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571428
S23,student,0,864691135753932237,8,1.0,0,123.84285974502563,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691135367058169,8,1.0,0,374.6400444507599,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691135293126156,8,1.0,0,123.81687927246094,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691136134678667,8,1.0,0,153.21834778785706,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691135974639471,8,1.0,0,110.59890007972716,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691135953898760,8,1.0,0,95.4329285621643,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691135293324812,8,1.0,0,145.46273922920227,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691135609687047,8,1.0,0,130.17539620399475,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691136951664863,8,1.0,0,225.02616786956787,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691136008689326,8,1.0,0,284.41606092453003,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691136023889209,8,1.0,0,237.86003875732425,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691135564752471,8,1.0,0,161.4723734855652,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691136011067043,8,1.0,0,134.65971732139587,0.25,0.125,0.25,0.25,0.125
S23,student,0,864691136378815445,8,1.0,0,223.6110773086548,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135104203853,8,1.0,0,197.664790391922,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135517422218,7,0.8571428571428571,1,173.44854402542114,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S24,student,1,864691135753932237,8,1.0,0,297.88557863235474,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135367058169,8,1.0,0,136.85293984413147,0.25,0.125,0.25,0.25,0.125
